pais_codigo,pais,ano,pib,crescimento,pib_per_capita,pib_anterior,variacao_pib,log_pib
BRA,Brazil,1993,368292034380.96,4.9246900037071,2348.88247685352,328191909882.232,0.12218498778083076,26.63214203209121
BRA,Brazil,1994,525369467295.737,5.85287036219013,3298.71250747787,368292034380.96,0.4265023900905134,26.987367599254046
BRA,Brazil,1995,769333050986.905,4.22379363350413,4756.74840785403,525369467295.737,0.46436574425791277,27.3687898089048
BRA,Brazil,1996,850426432991.742,2.20886405039022,5179.13052002464,769333050986.905,0.10540738097864089,27.469003746501127
BRA,Brazil,1997,883206179730.462,3.39484598630671,5299.39630404412,850426432991.742,0.03854507041062116,27.506824509422188
BRA,Brazil,1998,863710759256.435,0.338097901207306,5105.89099544117,883206179730.462,-0.022073464748601057,27.484503780323564
BRA,Brazil,1999,599642024319.531,0.467937566477133,3493.57162513699,863710759256.435,-0.3057374614208114,27.119598687976247
BRA,Brazil,2000,655448231983.527,4.38794944745618,3766.54811466032,599642024319.531,0.09306587163787339,27.208585162177982
BRA,Brazil,2001,559983634798.981,1.38989640095637,3176.28935747524,655448231983.527,-0.1456478063807567,27.051173396675342
BRA,Brazil,2002,509795273806.715,3.05346185909312,2855.94018885769,559983634798.981,-0.08962469235423676,26.957275058164235
BRA,Brazil,2003,558233745651.874,1.14082899824888,3090.6070097455,509795273806.715,0.0950155372831567,27.04804361063172
BRA,Brazil,2004,669289424806.307,5.75996463670954,3663.823188064,558233745651.874,0.19894117834948943,27.229482426549136
BRA,Brazil,2005,891633839894.183,3.20213206130431,4827.78173074714,669289424806.307,0.33220966423042264,27.516321391858774
BRA,Brazil,2006,1107626541434.92,3.96198871122617,5934.14470924968,891633839894.183,0.2422437236863626,27.733240590970663
BRA,Brazil,2007,1397114486368.67,6.06987060678338,7409.69130673473,1107626541434.92,0.2613588010979955,27.965430144433693
BRA,Brazil,2008,1695855083497.52,5.09419544658736,8908.33176538648,1397114486368.67,0.21382685531042345,28.15920820359655
BRA,Brazil,2009,1666996438581.43,-0.125812002161169,8678.6592244676,1695855083497.52,-0.017017164495312986,28.142044583271066
BRA,Brazil,2010,2208837745100.55,7.52822581815364,11403.2821278747,1666996438581.43,0.3250404703804961,28.423487585926196
BRA,Brazil,2011,2616156223917.69,3.97442307944702,13396.6243562986,2208837745100.55,0.1844039833711726,28.592727266363383
BRA,Brazil,2012,2465227802806.76,1.92117598576537,12521.7213519966,2616156223917.69,-0.05769090535614696,28.533305334084954
BRA,Brazil,2013,2472819535557.21,3.00482266944432,12458.8912138813,2465227802806.76,0.00307952585225868,28.53638012790992
BRA,Brazil,2014,2456043727198.85,0.503955740242247,12274.9939689363,2472819535557.21,-0.006784081133757169,28.52957293028901
BRA,Brazil,2015,1802212206814.5,-3.54576339269425,8936.19661712113,2456043727198.85,-0.26621330603508986,28.22003603000956
BRA,Brazil,2016,1795693482853.01,-3.27591690782192,8836.28652735657,1802212206814.5,-0.0036170679217694124,28.216412404680447
BRA,Brazil,2017,2063514977365.65,1.32286905404399,10080.5092819305,1795693482853.01,0.14914655372426,28.355431944346606
BRA,Brazil,2018,1916933898010.99,1.783666761634,9300.66164923219,2063514977365.65,-0.07103465735043513,28.28174809740014
BRA,Brazil,2019,1873288205059.69,1.22077782360842,9029.83326681073,1916933898010.99,-0.022768491389602352,28.258716401050087
BRA,Brazil,2020,1476107231310.49,-3.2767587964736,7074.19378337644,1873288205059.69,-0.2120234209965275,28.020429489407306
BRA,Brazil,2021,1670647398904.9,4.76260437908608,7972.5366498646,1476107231310.49,0.13179270683586908,28.144232331249842
BRA,Brazil,2022,1951923942083.32,3.01669435393015,9281.33334441234,1670647398904.9,0.16836379918515143,28.29983663906367
BRA,Brazil,2023,2191131765684.63,3.24165532906981,10377.5892792557,1951923942083.32,0.12254976663998463,28.415439314251884
BRA,Brazil,2024,2185821610689.31,3.41931516501906,10310.5486973693,2191131765684.63,-0.002423475885148574,28.413012896995866
BRA,Brazil,2025,2279920092492.13,2.2857464902475,10713.2856869511,2185821610689.31,0.043049479126132884,28.455161511128157
CHN,China,1976,154196810058.643,-1.57000000165326,165.680987722637,,,25.76149561082303
CHN,China,1977,175226595859.778,7.57000000138403,185.728620718294,154196810058.643,0.13638275521482646,25.88934580678043
CHN,China,1978,149788617886.179,11.3269542129809,156.655616850835,175226595859.778,-0.14517190069682873,25.732490923074515
CHN,China,1979,178573913043.478,7.59480175999998,184.285853059043,149788617886.179,0.19217278030545892,25.908268431134136
CHN,China,1980,191487500000.0,7.84141706847441,195.149479992051,178573913043.478,0.07231508083365945,25.978088369285224
CHN,China,1981,196218253968.254,5.11486309071954,197.425510967822,191487500000.0,0.02470528869118871,26.00249341730476
CHN,China,1982,205480916030.534,9.02434347373044,203.722788366928,196218253968.254,0.047205914204998534,26.04861900053892
CHN,China,1983,231130268199.234,10.7718383060041,225.86534696156,205480916030.534,0.12482595787576001,26.166247320116952
CHN,China,1984,260442857142.857,15.1921349118079,251.192686463827,231130268199.234,0.12682280504410426,26.285649315700518
CHN,China,1985,310064625850.34,13.4284820016509,295.007445815897,260442857142.857,0.19052843012033427,26.46004658318362
CHN,China,1986,301310144927.536,8.9437463904392,282.445603096707,310064625850.34,-0.02823437500745274,26.431405953035362
CHN,China,1987,273455156950.673,11.6552658383921,252.256760114454,301310144927.536,-0.09244623337711388,26.334403485404568
CHN,China,1988,312888888888.889,11.2209115803492,284.023573149686,273455156950.673,0.14420547916501425,26.469113976888124
CHN,China,1989,348380566801.619,4.20785693658392,311.429461227032,312888888888.889,0.11343220923812858,26.57656130195812
CHN,China,1990,361560229445.507,3.9225195692421,318.50335359039,348380566801.619,0.03783122223172963,26.61369447447512
CHN,China,1991,384510452961.672,9.37563237902144,334.130288119078,361560229445.507,0.06347551983624333,26.675236811378685
CHN,China,1992,428502354788.069,14.2976226152779,367.822651903542,384510452961.672,0.1144101583911481,26.783562070390545
CHN,China,1993,446557291212.148,13.9261028311995,378.939353053314,428502354788.069,0.04213497597465654,26.82483354081704
CHN,China,1994,566929539493.172,13.0827122987906,475.677874448369,446557291212.148,0.2695561144109462,27.063500863980657
CHN,China,1995,738190896227.55,11.0154136659719,612.680277898627,566929539493.172,0.3020857880989647,27.32746829507335
CHN,China,1996,868523936530.083,9.97328781228394,713.337387811657,738190896227.55,0.17655736608049044,27.49006098301932
CHN,China,1997,967753570434.667,9.29759460595947,786.743548510999,868523936530.083,0.11425089134678901,27.598243315815772
CHN,China,1998,1037134141760.35,7.92354535108497,835.095348597432,967753570434.667,0.07169239509446679,27.667482392413262
CHN,China,1999,1103843203575.64,7.74123827728161,881.146614068925,1037134141760.35,0.06432057255589263,27.72981902795014
CHN,China,2000,1223754919971.05,8.57357328926101,969.199513696287,1103843203575.64,0.10863111355578803,27.832945051188403
CHN,China,2001,1355036590251.52,8.32404695347056,1065.40597574519,1223754919971.05,0.107277746661542,27.934849573771274
CHN,China,2002,1489821682050.54,9.23604870383861,1163.55957673426,1355036590251.52,0.09946970640401775,28.029677552247968
CHN,China,2003,1683903309843.85,10.1138119025242,1306.97245408557,1489821682050.54,0.13027171649575053,28.15213561314293
CHN,China,2004,1984196551300.44,10.1404291872206,1530.92726215723,1683903309843.85,0.1783316415503906,28.316235188080086
CHN,China,2005,2317551298052.05,11.4535130030645,1777.64496828464,1984196551300.44,0.16800490179923444,28.471532269223236
CHN,China,2006,2791498472804.33,12.6752842281595,2129.25696999613,2317551298052.05,0.20450342357066398,28.65759965460885
CHN,China,2007,3604055822571.63,14.1507710506103,2734.72709877693,2791498472804.33,0.29108285663900335,28.913080944614517
CHN,China,2008,4667346414521.95,9.66877608164454,3523.44302065213,3604055822571.63,0.2950261162136003,29.171611806522975
CHN,China,2009,5189577094997.58,9.40610014336416,3898.24459158811,4667346414521.95,0.11189027642147265,29.277673325200087
CHN,China,2010,6192564874453.29,10.5916903885704,4629.24551710077,5189577094997.58,0.1932696559075162,29.454370474549485
CHN,China,2011,7671757207851.29,9.46205248298186,5703.76027973346,6192564874453.29,0.2388658598475466,29.66856680648276
